uid,name,num_leds,length,reversed,offset,sub_component,num_adressable_leds,bus,status,points
211,dome_1,29,1.48,FALSE,0,dome_1,29,board_2,done,"[[-9.93378547745977e-13, 1.326149791509363, -0.7946801731133725], [-4.469903987603682e-13, 1.7454651904792138, -0.5307707970836343], [2.580660478498293e-13, 2.0854980428167083, 0.3621556631672337], [-3.3001239652039477e-16, 2.0208810876831693, -0.12994603048211956]]"
212,dome_2,39,1.96,FALSE,0,dome_2,39,board_2,done,"[[2.5806604784982965e-13, 2.0854980428167083, 0.3621556631672337], [2.6578193913162054e-13, 1.9266654925285014, 0.8185402984065294], [-9.889354918440121e-13, 0.5979948972072766, 1.2174231693798214], [-4.4924979792952095e-13, 1.0825034595632155, 1.2848463387596432], [-5.6509020205144714e-15, 1.55, 1.15]]"
28,tusks,2,0.48,FALSE,0,tusks,2,board_2,done,"[[-0.22, 1.528256869037226, -1.4916477962839856], [-0.25976682718843835, 1.507729501614249, -1.4770417848747426], [0.2284483204086588, 1.525559122882201, -1.4897282461386792], [0.24378640888922287, 1.4737844533581383, -1.4528885775052933], [0.24378640888922287, 1.4737844533581381, -1.452888577505293], [0.20069368411049526, 1.4672382307746372, -1.448230688367739], [0.1787821291382609, 1.49261746471883, -1.4662889894108526], [0.19, 1.5201089606202902, -1.4858502460746965], [-0.22, 1.528256869037226, -1.4916477962839856], [-0.19736623121842947, 1.467002225205207, -1.448062761328255], [-0.19736623121842947, 1.4670022252052066, -1.448062761328255], [-0.25976682718843835, 1.5077295016142487, -1.4770417848747426]]"
271,eyes_right,16,0.16,TRUE,0,eyes_right,16,board_1,done,"[[0.29572811295759543, 1.9697087181099697, -1.2190566069959892], [0.2954565690120809, 1.8097091430903047, -1.218807092643337]]"
2712,eyes_right_2,17,0.16,TRUE,0,eyes_right_2,17,board_1,done,"[[0.2884632895891712, 1.809709143090305, -1.2264178078843475], [0.2887348335346857, 1.9697087181099702, -1.226667322237]]"
2713,eyes_right_3,15,0.16,TRUE,0,eyes_right_3,15,board_1,done,"[[0.28219597520680806, 1.9697087181099702, -1.2337834955979212], [0.2819244312612936, 1.809709143090305, -1.2335339812452688]]"
2714,eyes_right_4,16,0.16,TRUE,0,eyes_right_4,16,board_1,done,"[[0.2751564845974682, 1.809709143090305, -1.2408994691243862], [0.27542802854298276, 1.9697087181099702, -1.2411489834770386]]"
2715,eyes_right_5,17,0.16,TRUE,0,eyes_right_5,17,board_1,done,"[[0.2686638374560206, 1.9697087181099697, -1.2485103841998533], [0.26839229351050614, 1.8097091430903047, -1.2482608698472009]]"
2716,eyes_right_6,15,0.16,TRUE,0,eyes_right_6,15,board_1,done,"[[0.26176114979930903, 1.809709143090305, -1.2554774764570853], [0.2620334548542837, 1.970157180291423, -1.2557276901725385]]"
2717,eyes_right_7,16,0.16,TRUE,0,eyes_right_7,16,board_1,done,"[[0.25513169970523325, 1.9697087181099697, -1.263237272801785], [0.2548601557597187, 1.8097091430903047, -1.2629877584491327]]"
2718,eyes_right_8,17,0.16,TRUE,0,eyes_right_8,17,board_1,done,"[[0.2486123688412513, 1.809709143090305, -1.269787161740126], [0.24888391278676583, 1.9697087181099702, -1.2700366760927784]]"
2719,eyes_right_9,15,0.16,TRUE,0,eyes_right_9,15,board_1,done,"[[0.24159956195444582, 1.9697087181099697, -1.2779641614037172], [0.2413280180089313, 1.8097091430903047, -1.2777146470510647]]"
27110,eyes_right_10,16,0.16,TRUE,0,eyes_right_10,16,board_1,done,"[[0.23424857714257746, 1.809709143090305, -1.285419130919232], [0.234520121088092, 1.9697087181099702, -1.2856686452718844]]"
27111,eyes_right_11,17,0.16,TRUE,0,eyes_right_11,17,board_1,done,"[[0.22806742420365844, 1.9697087181099697, -1.2926910500056494], [0.2277958802581439, 1.8097091430903047, -1.2924415356529968]]"
27112,eyes_right_12,15,0.16,TRUE,0,eyes_right_12,15,board_1,done,"[[0.22160679564485514, 1.809709143090305, -1.2991770538191885], [0.22187833959036965, 1.9697087181099702, -1.2994265681718409]]"
27113,eyes_right_13,16,0.16,TRUE,0,eyes_right_13,16,board_1,done,"[[0.21591081592535186, 1.9697087181099697, -1.3059209637996858], [0.21563927197983734, 1.8097091430903047, -1.3056714494470334]]"
27114,eyes_right_14,17,0.16,TRUE,0,eyes_right_14,17,board_1,done,"[[0.20749579584353117, 1.809709143090305, -1.3145339121340465], [0.2077673397890457, 1.9697087181099702, -1.3147834264866989]]"
27115,eyes_right_15,15,0.16,TRUE,0,eyes_right_15,15,board_1,done,"[[0.20137505644098724, 1.9697087181099697, -1.3217400837800641], [0.20110351249547267, 1.8097091430903047, -1.3214905694274117]]"
27116,eyes_right_16,16,0.16,TRUE,0,eyes_right_16,16,board_1,done,"[[0.1956058710968211, 1.809709143090305, -1.3274735969388336], [0.19587741504250603, 1.9697087182103639, -1.3277231112916426]]"
272,eyes_left,16,0.16,TRUE,0,eyes_left,16,board_2,done,"[[-0.19259540420170063, 1.9776022402133497, -1.3313217794866627], [-0.19232386025618559, 1.8176026651936845, -1.3310722651340101]]"
2722,eyes_left_2,15,0.16,FALSE,0,eyes_left_2,15,board_2,done,"[[-0.1972545831119178, 1.8176026651936845, -1.325706209337013], [-0.19936147307709434, 1.9776022402133497, -1.3239583351856965]]"
2723,eyes_left_3,17,0.16,FALSE,0,eyes_left_3,17,board_2,done,"[[-0.20519517703555315, 1.9774560605880152, -1.3176090762348582], [-0.20492388117939841, 1.8176026651936845, -1.3173597898447769]]"
2724,eyes_left_4,16,0.16,TRUE,0,eyes_left_4,16,board_2,done,"[[-0.2127103689972848, 1.9774560605880152, -1.3094303688583302], [-0.21243907314112995, 1.8176026651936845, -1.3091810824682488]]"
2725,eyes_left_5,15,0.16,FALSE,0,eyes_left_5,15,board_2,done,"[[-0.21965943161391507, 1.9774560605880152, -1.301867774320227], [-0.21938813575776034, 1.8176026651936845, -1.3016184879301458]]"
2726,eyes_left_6,16,0.16,FALSE,0,eyes_left_6,16,board_2,done,"[[-0.22615420463315403, 1.8176026651936845, -1.29425504362918], [-0.22642550048930876, 1.9774560605880152, -1.2945043300192611]]"
2727,eyes_left_7,17,0.16,FALSE,0,eyes_left_7,17,board_2,done,"[[-0.23319156936470242, 1.9774560605880152, -1.287140885718295], [-0.23292027350854771, 1.8176026651936845, -1.2868915993282137]]"
2728,eyes_left_8,16,0.16,FALSE,0,eyes_left_8,16,board_2,done,"[[-0.23968634238394138, 1.8176026651936845, -1.2795281550272477], [-0.2399576382400961, 1.9774560605880152, -1.279777441417329]]"
